event,content,title,actual_side,price_change_percentage,market_cap,float_shares,avg_volume,beta,recent_volume,float_ratio,day_of_week,hour,combined_sentiment,prev_news_sentiment,volatility,days_since_event
changes_in_companys_own_shares,17 6 2025 12 00 01 eest eagle filter group oyj manager transaction eagle filter group oyj manager transaction person subject notification requirement matti vuoria position chairman boardissuer eagle filter group oyj lei 74370040f0rywdwujc65 notification type initial notification reference number 77148 4 4 transaction date 2025 06 13 venue exchange liiketoimet xoff instrument type share isin fi4000092523 nature transaction subscription transaction detail 1 volume 384 615 unit price 0 065 eur aggregate transaction 1 volume 384 615 volume weight average price 0 065 eur information jarkko joki tokola ceo eagle filter group oyj jarkko eaglefiltersgroup com eagle filter group material science company aim enable green healthy environment eagle provide high performance filtration solution cu,eagle filter group oyj manager s transactions matti vuoria,DOWN,-0.3826165453124677,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,9,0.0238888888888889,0.0238888888888889,0.1915886381391361,20
clinical_study,moderate alzheimer s disease ad patient trial receive high dose troculeucel date 6 billion cell treatment,nkgen biotech present datum phase 1 2a clinical trial troculeucel moderate alzheimer s disease international conference alzheimer s parkinson s disease ad pd 2025,DOWN,-1.1111133186904594,22425060.0,10616620.0,450810.0,1.199,337200.0,0.4734266039867897,0,8,0.032,0.15,2.6794683406250117,91
press_releases,27 jan 2025 13 56 cet sparebanken øst med bakgrunn en forventne om lavere rentenivå fremover har sparebanken øst dag besluttet å sette ned utlånsrentene på nedbetalingslån kunder bankkonseptet nybygger rentene sette ne inntil 0 19 prosentpoeng dette gjelder utlånsproduktene boliglån 60 og boliglån 75 innskuddsrenter holde uendret nybygger er et selvbetjent enkelt og trygt bankkonsept som har fått svært mange kunder de senere årene fordi nybygger kundene løser ting selv så kan vi også tilby svært konkurransedyktige betingelser med et rentekutt og landet beste boliglånsrente viser vi igjen nybygger er en god match de som er ute etter en enkel digitalbank me gode vilkår si direktør marked konsepter og allmennyttige gaver sparebanken øst ole sivertsen eksisterende kunder som omfattes av renteendringen vil få informasjon nettbanken eller motta brev posten disse kundene vil renteendringen tre kraft fra senest 2,sparebanken øst setter ned rentene på boliglån nybygger,UP,0.0,2068240896.0,16548415.0,450810.0,0.821,337200.0,0.0355729336206084,0,13,0.1,0.0757575757575757,0.3599002389082649,161
dividend_reports_and_estimates,08 nov 2024 08 10 cet arendals fossekompani asa dividend 1 00 share announce currency nok date approval 7 nov day include right 11 nov ex date 12 nov record date 13 nov payment date 25 nov information access news oslo bor newsweb site information access news oslo bor newsweb site arendals fossekompani asa oslo børs newspoint arendal fossekompani no0003572802 afk oslo bør,key information relation cash dividend pay arendals fossekompani asa,DOWN,-1.635223964475236,7251604992.0,54756776.0,450810.0,0.988,337200.0,0.0075509871346285,4,8,0.1428571428571428,0.0262820512820512,0.3599002389082649,241
changes_in_companys_own_shares,11 nov 2024 08 56 cet nekkar asa 11 11 2024 08 56 56 cet nekkar asa acquisition disposal issuer s share june 7th nekkar announce decision renew share buy program share buy program execute accordance authorization grant board director annual general meeting nekkar hold 30 2024 program corporate purpose accordance mention authorization share buy program cover purchase 10 742 711 share maximum program nok 100 million renew program commence june 7th plan finalize 30th 2025 late share buy program manage pareto security make trading decision timing share repurchase independently influence access sensitive information concern nekkar week 45 2024 nek,transaction carry buy program,UP,1.4285677955264138,1020392960.0,50835000.0,450810.0,0.461,337200.0,0.0498190422638745,0,8,-0.0299999999999999,-0.0299999999999999,0.3329798458465006,238
bond_fixing,30 jan 2025 13 48 cet sparebank 1 hallingdal valdre det er fastsatt ny obligasjonsrente no0013140665 ny obligasjonsrente renteperioden 03 02 2025 02 05 2025 er 5 55 ticker sbha33 pro den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 637448_57444eb576774fd2b39b69e388a8ad4f pdf sparebank 1 hallingdal valdre oslo børs newspoint spb 1 hallingdal valdre 20 26 frn spb 1 hallingdal valdre 20 25 frn spb 1 hallingdal valdre 21 28 2 18 pct spb 1 hallingdal valdre 22 32 frn c sub spb 1 hallingdal valdre 22 27 4 75pct spb 1 hallingdal valdre 23 33 adj c sub spb 1 hallingdal valdre 23 28 frn spb 1 hallingdal valdre 23 26 frn floor spb 1 hallingdal valdre 23 34 adj c sub spb 1 hallingdal valdre 23,rentefastsettelse,UP,0.0,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,13,0.0,-0.2,0.2777552104166776,158
management_changes,22nd november 2024announcement 95 2024to nasdaq copenhagen s succession jyske realkredit 34 year jyske realkredit brfkredit carsten tirsbæk madsen plan retire retire second quarter 2025 carsten tirsbæk madsen start career brfkredit 1990 2001 appoint member executive board ceo jyske realkredit 2014 chairman association danish mortgage bank 2020 2024 interest organisation mortgage credit industry bruxelle european mortgage federation 2018 2020 european cover bond council 2015 2017 ander lund hansen appoint new ceo second quarter 2025 ander lund hansen jyske realkredit 16 year june 2023 member executive board broad experience balance management jyske realkredit previously,succession jyske realkredit,UP,0.0,2068240896.0,16548415.0,450810.0,0.821,337200.0,0.0355729336206084,4,7,0.004599567099567,0.1,0.3599002389082649,227
shares_issue,new haven conn nov 22 2024 globe newswire bioxcel therapeutics inc company nasdaq btai biopharmaceutical company utilize artificial intelligence approach develop transformative medicine neuroscience immuno oncology today announce pricing underwritten public offering 5 600 000 share common stock par value 0 001 share common stock accompany warrant purchase 5 600 000 share common stock lieu thereof certain investor choose pre fund warrant purchase 9 000 000 share common stock accompany warrant purchase 9 000 000 share common stock combine public offering price 0 48 share accompany warrant 0 479 share underlie pre fund warrant accompany warrant equal public offering price share common stock accompany warrant 0 001 exercise price share pre fund warrant gross proceed company offering expect approximately 7 0 million deduct underwriting discount commission offering expense exclude exercise warrant,bioxcel therapeutic announce pricing 7 0 million public offering,DOWN,-4.78333217143746,11688176.0,5544250.0,450810.0,-0.13,337200.0,0.4743468955292939,4,8,-0.1530844155844156,0.0666666666666666,1.461481985325768,227
annual_general_meeting,06 mar 2025 15 00 cet sparebanken sør det innkalles til generalforsamle på hotel norge kristiansand torsdag 27 mar kl 17 00 vedlegg innkalle med saker denne informasjonen er informasjonspliktig etter verdipapirhandelloven 5 12 information access news oslo bor newsweb site information access news oslo bor newsweb site 640659_innkalle med saker pdf sparebanken sør oslo børs newspoint sparebanken sør spb sør boligkreditt 24 29 frn c covd spb sør 15 25 2 spb sør 15 25 3 spb sør 20 26 frn c spb sør 20 30 frn c sub spb sor 21 27 frn c spb sor 21 perp frn c hybrid spb sor 21 25 1 80 pct spb sor 22 27 2 885pct spb sor 22 27 frn spb sor 22 27 4 15pct spb sor 22 perp frn c hybrid spb sor 22 26 frn spb sor 22 26 4 54pct spb sor 22 32 adj c sub spb sor 22 28 frn spb sor 23 perp frn c hybrid spb sor 23 33 frn sub spb sor 23 30 4 spb sor 23 28 frn spb sor 23 33 frn c sub spb sør 2,innkalle til generalforsamling,UP,0.0,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,15,0.0,0.2466666666666666,0.2478228639882411,122
management_changes,01 apr 2025 07 00 c odfjell drill ltd odfjell drilling ltd pleased announce appointment alasdair shiach non executive director company effective immediately appointment bring board s size mr shiach previously serve board odfjell drilling ltd prior spin odfjell technology march 2022 40 year experience internationally oilfield service sector hold senior executive position norway uae saudi arabia usa currently serve board odfjell technology ltd subsidiary group serve board welltec international mr shiach bachelor s degree business study robert gordon s university aberdeen scotland siman lieungh chair odfjell drilling ltd comment behalf board like welcome alasdair odfjell drill extensive operational experience knowledge odfjell,odfjell drill ltd appointment non executive director,DOWN,-0.6884642369823945,16690567168.0,115877183.0,450810.0,0.872,337200.0,0.0069426749752498,1,7,0.1925925925925926,0.0404761904761904,0.3212082116543025,97
press_releases,attached file attachment,notification manager closely relate party transaction p møller mærsk s share,DOWN,-2.3305013043820426,28076881920.0,8835666.0,450810.0,0.888,337200.0,0.000314695414725,1,10,0.0,0.05,0.428205433941075,118
changes_in_companys_own_shares,24 jun 2025 08 00 c equinor asa information transaction second tranche 2025 share buy programme equinor asa ose eqnr nyse eqnr ceux eqnro tqex eqnro date buy tranche announce 30 april 2025 duration buy tranche 16 later 21 july 2025 information tranche find stock market announcement commencement date 30 april 2025 available https newsweb oslobor message 644796 16 june 20 june 2025 equinor asa purchase total 1 938 262 share average price nok 279 0310 share overview transaction date trade daily venue aggregate weight daily,equinor asa share buy second tranche 2025,DOWN,-4.78333217143746,655050866688.0,832367470.0,450810.0,0.022,337200.0,0.0012706913498313,1,8,0.03125,0.0111111111111111,0.2940869088037372,13
earnings_releases_and_operating_results,28 apr 2025 09 13 c polight asa polight asa ose plt release quarter 2025 result wednesday 30 april 2025 7 00 cet quarterly report presentation available company s website www polight com www newsweb ceo øyvind isaksen cfo joakim hines bredahl present company s result 09 00 cet continental stortingsgaten 24 26 oslo norway open public presentation support material english presentation follow live webcast join q1 2025 result webcast click polight webcast q1 2025 https channel royalcast com hegnarmedia hegnarmedia 20250430_3 record version webcast available www polight com shortly broadcast conclude information contact dr øyvind isaksen ceo polight asa 47 90 87 63 98 joakim hine bredahl cfo polight asa 4,polight asa invitation presentation q1 2025 result,UP,2.4327792395967536,779830976.0,112426095.0,450810.0,1.511,337200.0,0.1441672599063312,0,9,0.1170454545454545,0.0766233766233766,0.8321177648524203,70
changes_in_companys_own_shares,14 feb 2025 15 11 cet sparebank 1 nordmøre det vise til børsmelde av 14 februar 2025 vedrørende tilbud om tilbakekjøp av egenkapitalbevis sparebank 1 nordmøre forbindelse me bankens spareprogram ansatte sparebank 1 nordmøre har besluttet å kjøpe tilbake 24 000 egenkapitalbevis til en kurs på nok 163 egenkapitalbevis kursen ble fastsatt gjennom en omvendt bookbuilde prosess handledato aksjene vil være dag 14 februar 2025 t og oppgjør vil finne ste 18 februar 2025 t 2 som et resultat av tilbakekjøpet eier banken 358 egenkapitalbevis som tilsvarer 0 004 av utestående egenkapitalbevis og stemmerett banken kristiansund 14 februar 2025 kontaktperson cfo direktør økonomi og finans steinar sogn 47 906 16 167 steinar sogn bank denne opplysningen er informasjonspliktig etter verdipapirhandelloven 5 12 og markedsmisbruksforordningen mar information access news oslo bor newsweb site information,sparebank 1 nordmøre meldepliktig handel tilbakekjøp,UP,1.33995266935576,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,4,15,0.0,0.0,0.2777552104166776,142
clinical_study,company expect announce topline safety tolerability immunogenicity datum primary immunization series end quarter 2025 follow topline datum booster dose end 2025 vax 24 24 valent pneumococcal conjugate vaccine pcv design cover serotype infant pneumococcal vaccine market u s clinic today,vaxcyte complete enrollment phase 2 study evaluate vax 24 prevention invasive pneumococcal disease ipd infant,UP,0.1952299420385176,4309378560.0,115925698.0,1672660.0,1.204,957300.0,0.0269007923963867,0,8,0.25,0.08,0.7993579773480198,490
geographic_expansion,key information company uab orkela hereinafter company private limited company register vį registrų centra september 24 2015 register office address jogailo g 4 vilnius company branch representative office main business activity company s primary activity real estate development construction company own land plot building complex locate vasario 16 osio g 1 vilnius company develop lyceum hotel complex near st philip st jacob church monastery vilnius key event q1 2025 financial overview q1 2025 anastasija pocienė director uab orkela attachment,notice uab orkela financial statement 3 month period end 31 march 2025,UP,2.564105699126644,3271474944.0,217924286.0,450810.0,0.971,337200.0,0.066613466320346,2,15,0.0611721611721611,0.0,0.5739147192280771,53
corporate_action,upm helsinki 27 november 2024 16 00 eet upm raflatac decide permanently close kaltenkirchen factory germany improve efficiency productivity closure implement stage 2025 strong focus customer quality ensure competitiveness number position affect 154 label material production factory transfer upm raflatac s factory poland finland production graphic solution transfer upm raflatac s factory belgium 2025 production graphic solution continue kaltenkirchen transfer upgrade cm 3 coating line complete aim change accelerate growth film graphic business improve overall profitability operation maximize synergy centralize production cost competitive factory improve cost efficiency quality prod,upm raflatac close kaltenkirchen factory germany improve competitiveness,DOWN,-0.7539703504177774,12413207552.0,524493599.0,450810.0,0.427,337200.0,0.0422528662960682,2,14,0.0888888888888888,0.0631313131313131,0.2416940571009667,222
financial_calendar,riga latvia 2024 09 30 08 00 c information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,nasdaq baltic investor calendar week 40 2024,DOWN,-0.4269938913349307,51711168512.0,511904060.0,450810.0,1.013,337200.0,0.009899293996445,0,6,-0.3,0.1571428571428571,0.2373823116665955,280
bond_fixing,25 nov 2024 13 54 cet storebrand livsforsikre det er fastsatt ny obligasjonsrente no0012531740 ny obligasjonsrente renteperioden 27 11 2024 27 02 2025 er 7 3 ticker storl10 esg den nye obligasjonsrenten og renteperioden er fastsatt henhold til obligasjonsavtalen se vedlagt dokument utfyllende informasjon publisert av nordic trustee information access news oslo bor newsweb site information access news oslo bor newsweb site 633094_b0207718728a4cc3a4952f06ff44751b pdf storebrand livsforsikre oslo børs newspoint storebrand l 18 48 frn sek step c sub storebrand livsforsik 20 50 frn c sub storebrand livsforsik 22 52 adj c sub storebrand livsforsik 22 53 adj c sub storebrand livsf 23 perp adj c hybrid storebrand l 23 perp frn sek c hybrid storebrand livsf 23 perp frn c hybrid storebrand livsfo 24 54 adj sek c sub no0010820285 no0010886153 no0012531740 no00127529,rentefastsettelse,DOWN,-0.3822610045528308,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,13,0.0,0.0,0.2164136542203984,224
financing_agreements,reykjavik iceland june 26 2025 alvotech nasdaq alvo alvo sdb company global biotech company specialize development manufacture biosimilar medicine patient worldwide today announce lender company s exist senior secure term loan facility include goldentree asset management collectively lender agree reduce rate interest exist senior secure term loan facility facility agreement lower alvotech s interest payment 12 month estimate 8 2 million outcome alvotech s sustain operational improvement strengthen financial performance past year,alvotech s lender low interest senior secure term loan facility,UP,0.9857628856492282,2802312448.0,100126591.0,450810.0,0.191,337200.0,0.0357299883071425,3,4,0.1357142857142857,0.0488636363636363,0.4439496230180649,11
changes_in_companys_own_shares,november 11 2024 15 30 et source nokia oyj nokia oyj nokia corporationstock exchange release11 november 2024 22 30 eet nokia corporation repurchase share 11 11 2024 espoo finland 11 november 2024 nokia corporation lei 549300a0jprwg1ki7u06 acquire share isin fi0009000681 follow round decimal 25 january 2024 nokia announce board director initiate share buyback program return eur 600 million cash shareholder tranche period year phase share buyback program start 20 march 2024 19 july 2024 nokia decide accelerate share buyback increase number share repurchase year 2024 post increase repurchase compliance market abuse regulation eu 596 2014 mar commission delegate regulation eu 2016 1052 authorization grant nokia s annua,nokia corporation repurchase share 11 11 2024,DOWN,-0.2188233808796654,27891542016.0,4667064115.0,450810.0,0.596,337200.0,0.1673290100749085,0,15,-0.2,0.1265306122448979,0.3148627956438276,237
financing_agreements,12 month 2024 growth portfolio support instrument far exceed growth 2023 total 12 month 2024 new transaction altum support instrument amount 426 million euro finance 7501 new project 12 month 2024 compare 2023 new transaction increase significantly term volume 137 million euro number support project 1814 transaction trend characterize reporting period jsc attīstības finanšu institūcija altum jsc development finance institution altum latvian state own company ensure access enterprise household financial resource mean support financial instrument loan guarantee investment venture capital fund area define important support state develop national economy enhance mobilization private capital financial resource 28 j,jsc development finance institution altum operational volume month period end 31 december 2024,UP,1.7842793328670812,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,15,0.1208916083916083,0.193,0.3146700325117527,146
earnings_releases_and_operating_results,cambridge mass oct 31 2024 globe newswire intellia therapeutics inc nasdaq ntla lead clinical stage gene edit company focus revolutionize medicine crispr base therapy today announce host virtual investor event november,intellia therapeutic announce upcoming investor event november 2024,DOWN,-0.5582688355337055,1102641024.0,98412511.0,450810.0,2.134,337200.0,0.0892516320887404,3,7,-0.8,-0.1333333333333333,0.7848740153568857,249
financial_calendar,information visit investor calendar https nasdaqbaltic com statistic en calendar nasdaq baltic issuer service 370 525 31459 vilnius 371 672 12431 riga 372 640 8800 tallinn https www nasdaqbaltic com nasdaq baltic common exchange regulate market alternative market north operate nasdaq company baltic state e nasdaq tallinn nasdaq riga ab nasdaq vilnius,nasdaq baltic investor calendar week 25 2025,DOWN,-0.4169698649756864,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,0,9,-0.3,-0.3,0.2616820067513287,21
major_shareholder_announcements,04 apr 2025 09 26 c golden ocean group limit cmb tech bermuda ltd cmb tech bermuda wholly own subsidiary cmb tech nv acquire total 4 606 390 share golden ocean group limit golden ocean open market aggregate purchase price approximately usd 37 5 million 1 follow transaction cmb tech bermuda own 98 400 304 share golden ocean represent approx 48 golden ocean s issue share capital calculate basis golden ocean issue 201 165 621 share approx 49 199 403 293 outstanding share voting right golden ocean accord information provide golden ocean s annual report form 20 f file march 20 2025 notification form attach 1 calculate base nok usd exchange rate 10 37 information subject disclosure requirement regulation eu 596 2014 mar article 19 number 3 norwegian security trading,gogl mandatory notification trade,DOWN,-4.78333217143746,1592914944.0,99715605.0,450810.0,1.128,337200.0,0.062599453521104,4,9,0.1677248677248677,0.1677248677248677,0.4799119324875129,94
bond_fixing,17 jun 2025 12 10 c statnett sf har emittert et sertifikatlån på nok 3 milliarder med forfall 03 november 2025 kupong 4 statnett sf oslo 17 juni 2025 ytterligere informasjon vennligst kontakt statnett sf finansdirektør petter erevik tlf 47 952 82 840 information access news oslo bor newsweb site information access news oslo bor newsweb site statnett sf oslo børs newspoint,statnett sf emisjon av sertifikatlån,UP,1.1494296972653992,1208579968.0,107451057.0,450810.0,0.56,337200.0,0.088906865780519,1,12,0.0,0.0608333333333333,0.3360177544235104,20
clinical_study,open label arm infant participant 1 year old recently review datum monitoring committee dmc target drug concentration safely reach test dose,rezolute provide update phase 3 sunrize study ersodetug treatment hypoglycemia congenital hyperinsulinism,DOWN,-2.0992301809542493,418446880.0,76521831.0,450810.0,1.04,337200.0,0.1828710755353224,1,8,0.15,0.02,0.6883218809862724,153
changes_in_companys_own_shares,10 jun 2025 12 51 c balticâ seaâ propertiesâ oslo 10th june 2025 auris buyer company associate henrik austgulen board member primary insider baltic sea property balt acquire 100 000 share baltic sea property balt price share nok 51 25 auri own completion transaction 362 384 share equal 4 17 baltic sea property information contact lar christian berger ceo phone 47 930 94 319 lcb balticsea information announcement subject disclosure requirement eu market abuse regulation euronext growth list rule information access news oslo bor newsweb site information access news oslo bor newsweb site 648751_2025 06 10 skjema meld om transaksjoner utført av personer med ledelsesansvar primærinnsidere og dere nærstående krt 1500 pdf baltic sea property,mandatory notification trade primary insider baltic sea property,DOWN,-0.0312507152557373,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,1,12,0.2055555555555555,0.0461309523809523,0.0492317021436355,27
clinical_study,immunocore convert phase 2 3 tebe clinical trial registrational phase 3 trial evaluate kimmtrak previously treat advanced cutaneous melanoma,immunocore convert phase 2 3 tebe clinical trial registrational phase 3 trial evaluate kimmtrak previously treat advanced cutaneous melanoma,UP,0.1295926010361311,1601949440.0,37423034.0,614630.0,0.835,788600.0,0.0233609332888808,2,7,0.1166666666666666,0.0,0.4338858538509221,404
bond_fixing,tallinn riga vilnius nasdaq baltic market june 5 2025 nasdaq ndaq announce bond issue everaus kinnisvara admit trading nasdaq baltic north market today size everaus kinnisvara s bond issue 5 million bond nominal value eur 1 000 fix annual coupon rate quarterly payment listing everaus kinnisvara s bond follow public offering company estonian latvian lithuanian investor base demand bond eur 9 5 million base offering eur 3 million time oversubscribe total 1 601 investor subscribe bond everaus listing second listing estonian real estate developer week s time highlight trust confidence baltic investor company grow interest real estate sector underscore strength potential mark,nasdaq welcome everaus baltic north market,DOWN,-0.0999241954379436,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,3,9,-0.0444444444444444,-0.3,0.2616820067513287,32
financial_results,28 2025 11 40 et source hampiðjan hf hampiðjan hf lykilstærðir allar fjárhæðir í evrum og samanburðartölur í sviga rekstur rekstrartekjur samstæðunnar voru 91 9 m og hækkuðu um 17 frá fyrstu þremur mánuðum fyrra árs ebitda félagsin hækkaði um 34 á milli tímabila eða úr 8 3 m á fyrstu þremur mánuðum ársin 2024 í 11 2 m á fyrstu þremur mánuðum þessa árs gengistap fyrstu þriggja mánaða ársin nam 1 0 m samanborið við gengishagnað að fjárhæð 0 8 m á sama tímabili í fyrra ástæðan er einkum langtímakröfur innan morenot í usd en usd veiktist frá áramótum gegn norsku krónunni um rúm hagnaður tímabilsins var 2 8 m en var 2 7 m fyrir fyrstu þremur mánuði ársin 2024 efnahagur heildareignir voru 551 9 m og hafa hækkað úr 509 5 m í árslok 2024 eigið fé nam 273 9 m en af þeirri upphæð eru 14 5 m hlutdeild minnihluta í eigin fé dótturfélaga hlutfall eigin fjár þegar hlutdeild minnihluta er meðtalin var í lok tímabilsin 49 af h,hampiðjan samandreginn þriggja mánaða árshlutareikningur samstæðu hampiðjunnar 2025,DOWN,-0.9259259259259258,74439737344.0,325422333.0,450810.0,0.704,337200.0,0.0043716211879706,2,11,0.0,0.0,0.2336308234742769,40
bond_fixing,25 000 bond ab civinity publicly offer investor lithuania latvia estonia subscription order collection deadline differ depend investor s choose bank brokerage company investor contact broker concern specific order collection deadline investor wish submit subscription order contact bank brokerage company public offering document available attachment english language session 1 july 2025 10 00 cest 11 00 vilnius time register advance attend webinar registration zoom civinity urban lifestyle company bring build maintenance service engineering technology solution business baltic state uk group consist 30 company 1 600 employee 2024 company s revenue eur 88 500 000 pro forma ebitda eur 7 400 000 nasdaq baltic transaction service 370 5,public offering ab civinity bond,UP,0.2186328752454042,2068240896.0,66454795.0,450810.0,0.821,337200.0,0.0355729336206084,2,12,0.0571428571428571,-0.0444444444444444,0.2616820067513287,12
conference_call_webinar,needham mass nov 07 2024 globe newswire candel therapeutics inc candel company nasdaq cadl clinical stage biopharmaceutical company focus develop multimodal biological immunotherapy help patient fight cancer today announce paul peter tak md phd fmedsci candel s president chief executive officer present jefferies london healthcare conference 2024 hold november 19 21 2024,candel therapeutic present jefferies london healthcare conference 2024,DOWN,-0.7504683381911679,253519664.0,40685880.0,450810.0,-0.866,337200.0,0.1604841192910385,3,8,0.0,0.0,1.284011798357867,242
licensing_agreements,elx 02 grant orphan drug designation odd u s food drug administration fda treatment alport syndrome,eloxx pharmaceutical provide elx 02 zkn 013 program update,UP,2.040704123597667,314.0,2907070.0,613.2105263157895,-153600.22,0.0,9258.184713375796,1,7,-0.1666666666666666,-0.0233333333333333,0.3599002389082649,447
patents,la jolla calif 14 2024 globe newswire medicinova inc biopharmaceutical company trade nasdaq global market nasdaq mnov standard market tokyo stock exchange code number 4875 today announce receive notice allowance u s patent trademark office pende patent application cover mn 166 ibudilast treatment chlorine induce acute respiratory distress syndrome ard,medicinova receive notice allowance new patent cover mn 166 ibudilast treatment chlorine induce acute respiratory distress syndrome,UP,0.657894117680275,64740988.0,42081189.0,10605.0,0.415,5200.0,0.6499929997979024,1,6,0.2672727272727273,0.0,0.8015430159009697,419
corporate_action,08 2025 08 00 c prosus n v prosus ceo letter 08 2025 docx prosus euronext prosus nl0013654783 nl0013654783 prx 4prx euronext,voluntary business update financial year end 31 march 2025,UP,2.1200636743766688,126283595776.0,2647476070.0,450810.0,0.687,337200.0,0.0209645287159549,3,8,0.0,0.0,0.339265624604191,60
trade_show,jupiter fla april 16 2025 globe newswire dyadic international inc dyadic company nasdaq dyai biotechnology company utilize microbial production platform develop commercial cell line efficient large scale manufacture protein use human animal reagent vaccine therapeutic non pharmaceutical application include food non food industrial application today announce mark emalfarb chief executive officer present 2025 world vaccine congress washington d c,dyadic present world vaccine congress washington,UP,3.3333300219643105,28706528.0,19269157.0,450810.0,0.9,337200.0,0.671246519258616,2,14,0.0357142857142857,0.1767857142857142,0.7803150476004893,82
management_changes,14 feb 2025 07 30 cet eutelsat communications regulatory news eutelsat group isin fr0010221234 euronext paris london stock exchange etl fait de changement au sein de son conseil d administration afin de gagner en agilité dans le processus de prise de décision face à l évolution accélérée de l industrie satellitaire ainsi quatre membre du conseil actuellement en fonction à savoir mia brunell esther gaide cynthia gordon et fleur pellerin ont présenté leur démission du conseil d administration l ensemble du conseil d administration d eutelsat group adresse ses sincère remerciement à mia brunell esther gaide cynthia gordon et fleur pellerin pour leur remarquable contribution aux travaux du conseil ainsi que pour le soutien sans faille qu elles ont apporté à la stratégie du groupe par ailleur michel combe vient d être nommé par le conseil sur recommandation du comité des nomination et de la gouvernance en qualité d administrateur,évolution au sein du conseil d administration d eutelsat,UP,0.0,2028631168.0,98831571.0,450810.0,-0.265,337200.0,0.0487183538136391,4,7,0.0,0.1653409090909091,1.8659607896246464,143
clinical_study,carmel ind sept 30 2024 globe newswire mbx biosciences inc nasdaq mbx clinical stage biopharmaceutical company focus discovery development novel precision peptide therapy treatment endocrine metabolic disorder today announce rationale design phase 2 avail trial mbx 2109 company s potential long act parathyroid hormone pth peptide prodrug adult hypoparathyroidism hp feature poster presentation american society bone mineral research asbmr 2024 annual meeting hold toronto canada september 27 30 2024,mbx bioscience present mbx 2109 phase 2 avail hypoparathyroidism trial rationale design asbmr 2024 annual meeting,DOWN,-2.5052207196509784,382040896.0,13610404.0,237885.0,0.821,391100.0,0.0356255158610035,0,8,0.01,0.01,0.9221062774954824,280
financial_results,07 2025 07 00 c storebrand asa konsernresultat 1 på nok 1 167 millioner sterk vekst innen spare og forsikre driftsresultat 1 på nok 800 millioner opp fra q1 2024 combine ratio på ned fra q1 2024 opprettholder ambisjonen om 90 2025 solid balanse med solvensmargin på tilbakekjøpsprogram på nok 1 500 millioner 2025 nok 0 3 milliarder gjennomført første kvartal på tross av usikkerhet finansmarkedene har storebrand hatt en solid start på året virksomheten vokser sterkt innen spare og forsikre og vi er rute til å nå 2025 målene våre resultat og egenkapitalavkastne si konsernsjef odd arild grefstad forsikringssegmentet vokser sterkt og resultatforbedringene skjer gradvis vi har gjennomført flere tiltak å bedre lønnsomheten og leverte en combine ratio på 97 prosent et sesongmessig svakt kvartal vi følger nøye med på utviklingstrekk innen skadeforsikring og uførhet og stå,storebrand asa resultater første kvartal 2025,DOWN,-3.2156850777420343,60846575616.0,358019546.0,450810.0,0.78,337200.0,0.0058839719799425,2,7,-0.0555555555555555,-0.0527777777777777,0.2123404279296095,61
financial_results,08 2025 11 33 c titan cement international s solid quarter growth sale operating profitability regulatory news titan sa euronext brussels euronext paris athex titc announce quarter 2025 summary financial result quarter 2025 highlight positive start year sale 2 638 4 m thank firm pricing sustain volume cement growth volume core product despite adverse weather impact southeast europe market strong ebitda growth 11 reach 122 6 m thank sustained performance greece egypt market result investment deliver operational efficiency profit taxis grow 2 66 6 m npat attributable shareholder decline result 4 2 m income attributable minority shareholder titan america s 7 m incremental tax cost debt leverage low 0 5x ebitda st,titan group trading update quarter 2025,UP,0.0,2764521216.0,33974088.0,450810.0,0.888,337200.0,0.0122893207703999,3,11,0.0658008658008657,0.0,0.3517911514526874,60
conference_call_webinar,sydney australia april 02 2025 globe newswire immutep limited asx imm nasdaq immp immutep company late stage immunotherapy company target cancer autoimmune disease today announce management present participate meeting follow investor conference,immutep participate upcoming investor conference,DOWN,-1.1299424374029994,250361504.0,1232826146.0,450810.0,1.522,337200.0,4.924184134953911,2,8,-0.1238095238095238,0.1,0.7420739708360622,96
